plotid,center_lon,center_lat,shape,size_m,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Class:Water bodies,Class:Prairies,Class:Cultivated land,Class:Wetlands,Class:Artificial surfaces,Class:Other land,Class:Treeds areas
2060,10.77687978466312,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:29,-22.0 secs,,0,0,100.00,0,0,0,0,0
2061,10.77687978466312,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:29,-23.9 secs,,0,0,0,0,0,0,100.00,0
2062,10.77687978466312,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:29,-24.5 secs,,0,0,0,0,0,0,100.00,0
2063,10.77687978466312,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:29,-24.2 secs,,0,0,0,0,0,0,100.00,0
2064,10.77687978466312,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:29,-24.6 secs,,0,0,0,0,0,0,100.00,0
2065,10.77687978466312,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:29,-23.5 secs,,0,0,0,0,0,0,100.00,0
2066,10.77687978466312,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:30,-21.3 secs,,0,0,0,0,0,0,100.00,0
2067,10.77687978466312,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:30,-24.6 secs,,0,0,0,0,0,0,100.00,0
2068,10.77687978466312,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:30,-9.8 secs,,0,0,75.00,25.00,0,0,0,0
2069,10.77687978466312,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:30,-18.7 secs,,0,0,0,100.00,0,0,0,0
2070,10.77687978466312,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:30,-7.4 secs,,0,0,100.00,0,0,0,0,0
2071,10.77687978466312,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-15.1 secs,,0,0,75.00,25.00,0,0,0,0
2072,10.77687978466312,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-22.6 secs,,0,0,0,100.00,0,0,0,0
2073,10.77687978466312,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-22.7 secs,,0,0,0,100.00,0,0,0,0
2074,10.77687978466312,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-24.7 secs,,0,0,0,100.00,0,0,0,0
2075,10.77687978466312,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-21.3 secs,,0,0,0,100.00,0,0,0,0
2076,10.77687978466312,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-23.4 secs,,0,0,0,100.00,0,0,0,0
2077,10.77687978466312,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-24.0 secs,,0,0,0,100.00,0,0,0,0
2078,10.77687978466312,34.7926038581513,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-20.6 secs,,0,0,0,0,0,100.00,0,0
2079,10.77687978466312,34.86634255436094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-23.5 secs,,0,0,0,100.00,0,0,0,0
2080,10.77687978466312,34.94001518918838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-23.7 secs,,0,0,0,100.00,0,0,0,0
2081,10.77687978466312,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-23.7 secs,,0,0,0,100.00,0,0,0,0
2082,10.77687978466312,35.08716202513072,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-24.4 secs,,0,0,0,100.00,0,0,0,0
2083,10.77687978466312,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:31,-17.7 secs,,0,100.00,0,0,0,0,0,0
2084,10.77687978466312,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:32,-23.0 secs,,0,0,0,100.00,0,0,0,0
2085,10.77687978466312,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:32,-24.1 secs,,0,0,0,100.00,0,0,0,0
2086,10.77687978466312,35.38066024276161,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:32,-23.1 secs,,0,0,0,100.00,0,0,0,0
2087,10.77687978466312,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:32,8.2 secs,,0,0,0,0,0,100.00,0,0
2088,10.77687978466312,35.52701065959737,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:32,-23.3 secs,,0,0,0,100.00,0,0,0,0
2089,10.77687978466312,35.60008598781112,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:32,-24.6 secs,,0,0,0,100.00,0,0,0,0
2090,10.77687978466312,35.67309465158577,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-13.3 secs,,0,0,0,50.00,0,50.00,0,0
2091,10.77687978466312,35.74603659330198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-8.1 secs,,0,100.00,0,0,0,0,0,0
2092,10.77687978466312,36.471773967056315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-22.7 secs,,0,0,0,100.00,0,0,0,0
2093,10.77687978466312,36.5439783015199,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-23.2 secs,,0,0,0,0,0,100.00,0,0
2094,10.77687978466312,36.61611526012981,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-23.9 secs,,0,0,0,100.00,0,0,0,0
2095,10.77687978466312,36.68818479151516,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-23.8 secs,,0,0,0,100.00,0,0,0,0
2096,10.77687978466312,36.76018684478007,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-24.6 secs,,0,0,0,100.00,0,0,0,0
2097,10.77687978466312,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-19.8 secs,,0,0,0,0,0,0,0,100.00
2098,10.77687978466312,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:33,-20.4 secs,,0,0,0,0,0,0,0,100.00
2099,10.866711313075072,32.17065332571383,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-21.6 secs,,0,0,0,0,0,0,100.00,0
2100,10.866711313075072,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-24.0 secs,,0,0,0,0,0,0,100.00,0
2101,10.866711313075072,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-22.3 secs,,0,0,0,0,0,0,100.00,0
2102,10.866711313075072,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-19.9 secs,,0,0,0,0,0,0,100.00,0
2103,10.866711313075072,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-23.6 secs,,0,0,0,0,0,0,100.00,0
2104,10.866711313075072,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-21.0 secs,,0,0,0,0,0,0,100.00,0
2105,10.866711313075072,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-21.8 secs,,0,0,0,0,0,0,100.00,0
2106,10.866711313075072,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-16.9 secs,,0,0,25.00,75.00,0,0,0,0
2107,10.866711313075072,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:34,-22.7 secs,,0,0,0,0,0,0,100.00,0
2108,10.866711313075072,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-12.2 secs,,0,0,25.00,75.00,0,0,0,0
2109,10.866711313075072,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-20.1 secs,,0,0,100.00,0,0,0,0,0
2110,10.866711313075072,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-22.7 secs,,0,0,0,100.00,0,0,0,0
2111,10.866711313075072,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-21.4 secs,,0,0,100.00,0,0,0,0,0
2112,10.866711313075072,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-23.0 secs,,0,0,0,100.00,0,0,0,0
2113,10.866711313075072,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-24.7 secs,,0,0,0,100.00,0,0,0,0
2114,10.866711313075072,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-24.8 secs,,0,0,0,100.00,0,0,0,0
2115,10.866711313075072,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-17.8 secs,,0,0,0,100.00,0,0,0,0
2116,10.866711313075072,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-23.1 secs,,0,0,0,100.00,0,0,0,0
2117,10.866711313075072,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-24.8 secs,,0,0,0,100.00,0,0,0,0
2118,10.866711313075072,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:35,-24.9 secs,,0,0,0,100.00,0,0,0,0
2119,10.866711313075072,34.86634255436094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-24.0 secs,,0,0,0,100.00,0,0,0,0
2120,10.866711313075072,34.94001518918838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-12.7 secs,,0,0,0,100.00,0,0,0,0
2121,10.866711313075072,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-23.5 secs,,0,0,0,100.00,0,0,0,0
2122,10.866711313075072,35.08716202513072,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-24.7 secs,,0,0,0,100.00,0,0,0,0
2123,10.866711313075072,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-24.7 secs,,0,0,0,100.00,0,0,0,0
2124,10.866711313075072,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-23.4 secs,,0,0,0,100.00,0,0,0,0
2125,10.866711313075072,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-23.3 secs,,0,0,0,100.00,0,0,0,0
2126,10.866711313075072,35.38066024276161,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-24.2 secs,,0,0,0,100.00,0,0,0,0
2127,10.866711313075072,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-24.9 secs,,0,0,0,100.00,0,0,0,0
2128,10.866711313075072,35.52701065959737,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-24.4 secs,,0,0,0,100.00,0,0,0,0
2129,10.866711313075072,35.60008598781112,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-23.0 secs,,0,0,0,100.00,0,0,0,0
2130,10.866711313075072,35.67309465158577,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:36,-22.1 secs,,0,0,0,100.00,0,0,0,0
2131,10.866711313075072,36.61611526012981,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:37,-23.5 secs,,0,0,0,100.00,0,0,0,0
2132,10.866711313075072,36.68818479151516,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:37,-22.2 secs,,0,0,0,100.00,0,0,0,0
2133,10.866711313075072,36.76018684478007,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:37,-23.2 secs,,0,0,0,100.00,0,0,0,0
2134,10.866711313075072,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:37,2.4 secs,,0,0,0,100.00,0,0,0,0
2135,10.866711313075072,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:37,-21.6 secs,,0,0,0,100.00,0,0,0,0
2136,10.866711313075072,36.97578763399933,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:37,-16.0 secs,,0,0,0,0,0,0,100.00,0
2137,10.956542841487025,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-15.2 secs,,0,0,0,0,0,0,100.00,0
2138,10.956542841487025,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-22.0 secs,,0,0,0,0,0,0,100.00,0
2139,10.956542841487025,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-24.8 secs,,0,0,0,0,0,0,100.00,0
2140,10.956542841487025,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-24.0 secs,,0,0,0,0,0,0,100.00,0
2141,10.956542841487025,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-24.7 secs,,0,0,0,0,0,0,100.00,0
2142,10.956542841487025,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-24.9 secs,,0,0,0,0,0,0,100.00,0
2143,10.956542841487025,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-20.4 secs,,0,0,0,0,0,0,100.00,0
2144,10.956542841487025,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-16.1 secs,,0,100.00,0,0,0,0,0,0
2145,10.956542841487025,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-22.6 secs,,0,0,0,100.00,0,0,0,0
2146,10.956542841487025,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:38,-19.8 secs,,0,0,100.00,0,0,0,0,0
2147,10.956542841487025,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:39,-7.5 secs,,0,0,0,100.00,0,0,0,0
2148,10.956542841487025,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:39,-15.2 secs,,0,0,0,100.00,0,0,0,0
2149,10.956542841487025,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:39,-23.4 secs,,0,0,0,100.00,0,0,0,0
2150,10.956542841487025,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:39,-17.9 secs,,0,0,0,100.00,0,0,0,0
2151,10.956542841487025,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:39,-23.1 secs,,0,0,0,100.00,0,0,0,0
2152,10.956542841487025,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:39,-17.8 secs,,0,100.00,0,0,0,0,0,0
2153,10.956542841487025,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-17.3 secs,,0,0,0,0,0,100.00,0,0
2154,10.956542841487025,33.52900160971016,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-23.9 secs,,0,0,0,100.00,0,0,0,0
2155,10.956542841487025,33.60385330377519,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-24.7 secs,,0,0,0,100.00,0,0,0,0
2156,10.956542841487025,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-24.9 secs,,0,0,0,100.00,0,0,0,0
2157,10.956542841487025,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-25.0 secs,,0,0,0,100.00,0,0,0,0
2158,10.956542841487025,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-8.1 secs,,0,0,0,25.00,0,75.00,0,0
2159,10.956542841487025,35.08716202513072,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-22.8 secs,,0,0,0,100.00,0,0,0,0
2160,10.956542841487025,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-20.6 secs,,0,0,0,75.00,0,25.00,0,0
2161,10.956542841487025,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-23.4 secs,,0,0,0,100.00,0,0,0,0
2162,10.956542841487025,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-24.1 secs,,0,0,0,100.00,0,0,0,0
2163,10.956542841487025,35.38066024276161,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:40,-21.9 secs,,0,0,0,100.00,0,0,0,0
2164,10.956542841487025,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-23.6 secs,,0,0,0,100.00,0,0,0,0
2165,10.956542841487025,35.52701065959737,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-24.1 secs,,0,0,0,100.00,0,0,0,0
2166,10.956542841487025,35.60008598781112,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-19.6 secs,,0,100.00,0,0,0,0,0,0
2167,10.956542841487025,36.76018684478007,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-22.3 secs,,0,0,0,100.00,0,0,0,0
2168,10.956542841487025,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-19.7 secs,,0,0,0,100.00,0,0,0,0
2169,10.956542841487025,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-20.3 secs,,0,0,0,100.00,0,0,0,0
2170,10.956542841487025,36.97578763399933,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-17.4 secs,,0,0,0,100.00,0,0,0,0
2171,10.956542841487025,37.047519275292615,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-22.6 secs,,0,0,100.00,0,0,0,0,0
2172,11.046374369898977,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-23.2 secs,,0,0,0,0,0,0,100.00,0
2173,11.046374369898977,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:41,-23.5 secs,,0,0,0,0,0,0,100.00,0
2174,11.046374369898977,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-21.6 secs,,0,0,100.00,0,0,0,0,0
2175,11.046374369898977,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-24.7 secs,,0,0,0,0,0,0,100.00,0
2176,11.046374369898977,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-21.0 secs,,0,0,0,0,0,0,100.00,0
2177,11.046374369898977,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-22.8 secs,,0,0,0,0,0,0,100.00,0
2178,11.046374369898977,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-22.8 secs,,0,0,0,0,0,0,100.00,0
2179,11.046374369898977,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-24.9 secs,,0,0,0,0,0,0,100.00,0
2180,11.046374369898977,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-24.9 secs,,0,0,0,0,0,0,100.00,0
2181,11.046374369898977,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-21.3 secs,,0,0,0,0,0,0,100.00,0
2182,11.046374369898977,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-17.7 secs,,0,0,0,0,0,0,100.00,0
2183,11.046374369898977,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-22.2 secs,,0,0,0,100.00,0,0,0,0
2184,11.046374369898977,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-20.7 secs,,0,0,0,100.00,0,0,0,0
2185,11.046374369898977,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:42,-20.7 secs,,0,0,100.00,0,0,0,0,0
2186,11.046374369898977,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-23.9 secs,,0,0,0,100.00,0,0,0,0
2187,11.046374369898977,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-17.3 secs,,0,75.00,25.00,0,0,0,0,0
2188,11.046374369898977,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-22.7 secs,,0,0,0,100.00,0,0,0,0
2189,11.046374369898977,33.52900160971016,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-23.9 secs,,0,0,0,100.00,0,0,0,0
2190,11.046374369898977,33.60385330377519,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-23.8 secs,,0,0,0,100.00,0,0,0,0
2191,11.046374369898977,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-19.0 secs,,0,0,0,0,0,100.00,0,0
2192,11.046374369898977,34.644928534112616,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:43,-18.7 secs,,0,0,100.00,0,0,0,0,0
2193,11.046374369898977,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-23.9 secs,,0,0,0,100.00,0,0,0,0
2194,11.046374369898977,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-24.5 secs,,0,0,0,100.00,0,0,0,0
2195,11.046374369898977,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-22.9 secs,,0,0,0,100.00,0,0,0,0
2196,11.046374369898977,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-20.7 secs,,0,0,0,0,0,100.00,0,0
2197,11.046374369898977,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-24.1 secs,,0,0,0,100.00,0,0,0,0
2198,11.046374369898977,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-21.0 secs,,0,0,0,100.00,0,0,0,0
2199,11.046374369898977,36.97578763399933,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-22.6 secs,,0,0,0,100.00,0,0,0,0
2200,11.046374369898977,37.047519275292615,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-19.6 secs,,0,0,0,100.00,0,0,0,0
2201,11.136205898310928,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-16.2 secs,,0,0,0,0,0,0,100.00,0
2202,11.136205898310928,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-23.7 secs,,0,0,0,0,0,0,100.00,0
2203,11.136205898310928,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-23.4 secs,,0,0,0,0,0,0,100.00,0
2204,11.136205898310928,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-24.8 secs,,0,0,0,0,0,0,100.00,0
2205,11.136205898310928,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:44,-25.0 secs,,0,0,0,0,0,0,100.00,0
2206,11.136205898310928,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-22.1 secs,,0,0,0,0,0,0,100.00,0
2207,11.136205898310928,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-25.0 secs,,0,0,0,0,0,0,100.00,0
2208,11.136205898310928,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-22.5 secs,,0,0,0,0,0,0,100.00,0
2209,11.136205898310928,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-20.7 secs,,0,0,0,100.00,0,0,0,0
2210,11.136205898310928,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-23.4 secs,,0,0,0,100.00,0,0,0,0
2211,11.136205898310928,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-21.1 secs,,0,0,0,100.00,0,0,0,0
2212,11.136205898310928,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-23.6 secs,,0,0,0,100.00,0,0,0,0
2213,11.136205898310928,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-14.7 secs,,0,0,100.00,0,0,0,0,0
2214,11.136205898310928,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-23.9 secs,,0,0,0,100.00,0,0,0,0
2215,11.226037426722883,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-05 07:45,-15.7 secs,,0,0,0,0,0,0,100.00,0
